dbq_prd_type,website_name,competence_date,brand,product_code,country_code,currency_code,price,CategoryCode,title,sizes,colors,img_url,item_url
E0003,United Kingdom - H&M,2024-03-03,H&M,1169919_group_003_en_gb,44,GBP,£7.99,kids_boys_accessories_bags,Printed pencil set,,"Light purple/Encanto,Blue/Marvel Comics",https://image.hm.com/assets/hm/e2/b1/e2b1245e61c8418d7e66cecf9ca4f10eee012c17.jpg,https://www2.hm.com//en_gb/productpage.1169919003.html
E0003,United Kingdom - H&M,2024-03-03,H&M,1169930_group_002_en_gb,44,GBP,£9.99,kids_oldergirls_accessories_bags,Fluffy pencil case,,"Pale green,Purple",https://image.hm.com/assets/hm/78/6b/786bd0de6d705f0e7d7f28bab6e2e1756f7e228b.jpg,https://www2.hm.com//en_gb/productpage.1169930002.html
E0003,United Kingdom - H&M,2024-03-03,ARKET,1198771_group_001_en_gb,44,GBP,£29.00,kids_boys_clothing_tshirtsshirts_shirts_longsleeve,Pinstripe Cotton Overshirt,"4Y,2Y,7Y,3Y,8Y,6Y,1Y,10Y,5Y,9Y",Dark Blue,https://image.hm.com/assets/006/17/a7/17a7ac0851d58e1ab5ef4630ba81416e13e86f08.jpg,https://www2.hm.com//en_gb/productpage.1198771001.html
E0003,United Kingdom - H&M,2024-03-03,H&M,1159931_group_003_en_gb,44,GBP,£8.99,kids_oldergirls_clothing_topstshirts_tanktops,Flounce-trimmed strappy top,14Y+,"Light green/Floral,White,Light pink",https://image.hm.com/assets/hm/40/56/4056877a95f246d64a07fea5e5e0d30c0d25506a.jpg,https://www2.hm.com//en_gb/productpage.1159931003.html
E0003,United Kingdom - H&M,2024-03-03,H&M,1167723_group_001_en_gb,44,GBP,£15.99,kids_olderboys_clothing_jumperssweatshirts_hoodies,Printed sleeveless hoodie,"8Y,9Y,10Y",Grey marl/Stranger Things,https://image.hm.com/assets/hm/78/b2/78b2d9da8ee178cb7cd804bcf73bd903514df571.jpg,https://www2.hm.com//en_gb/productpage.1167723001.html
E0003,United Kingdom - H&M,2024-03-03,H&M,1210682_group_001_en_gb,44,GBP,£24.99,kids_boys_clothing_trousersjeans_trousers_cargo,DryMove™ Cotton cargo joggers,"4Y,8Y,3Y,5Y,7Y,6Y","Black,Brown",https://image.hm.com/assets/hm/e2/d5/e2d5f9b63dfff83d14a2d94fecb4042a9afe3955.jpg,https://www2.hm.com//en_gb/productpage.1210682001.html
E0003,United Kingdom - H&M,2024-03-03,H&M,0866126_group_002_en_gb,44,GBP,£7.99,kids_boys_clothing_tshirtsshirts_shirts_longsleeve,Cotton shirt,"9Y,10Y",Light blue,https://image.hm.com/assets/hm/1f/8c/1f8c98d5fcfe9d3f755b69e07e4143509ac39a78.jpg,https://www2.hm.com//en_gb/productpage.0866126002.html
E0003,United Kingdom - H&M,2024-03-03,ARKET,1181581_group_003_en_gb,44,GBP,£37.00,kids_boys_clothing_trousersjeans_trousers,Tapered Cotton Chinos,"5Y,9Y,3Y,10Y,1Y,8Y,4Y,2Y,6Y,7Y","Dark Blue,Beige",https://image.hm.com/assets/006/35/47/3547afce61cc56a013adc6f52073e2cff31d13ff.jpg,https://www2.hm.com//en_gb/productpage.1181581003.html
E0003,United Kingdom - H&M,2024-03-03,ARKET,1132945_group_003_en_gb,44,GBP,£67.00,kids_boys_clothing_jacketscoats_bomber,Varsity Jacket,"9Y,1Y,2Y,10Y,5Y,7Y,6Y,3Y,8Y,4Y",Black,https://image.hm.com/assets/006/ab/c4/abc49f1250344cbf74347ab878dd106c7b4a1baf.jpg,https://www2.hm.com//en_gb/productpage.1132945003.html
E0003,United Kingdom - H&M,2024-03-03,H&M,1027477_group_009_en_gb,44,GBP,£9.99,kids_boys_clothing_swimwear_swimshorts,Printed swim shorts,"2Y,1Y","Black/Sonic the Hedgehog,Black/Ninjago,Bright green/Spider-Man,Dark green/Jurassic World,dc,dc",https://image.hm.com/assets/hm/d2/0a/d20ac65c4983f96978af9de798597babcd49178d.jpg,https://www2.hm.com//en_gb/productpage.1027477009.html
E0003,United Kingdom - H&M,2024-03-03,ARKET,1226425_group_001_en_gb,44,GBP,£15.00,kids_girls_clothing_sockstights_tights,Cotton Blend Tights,"8Y,9Y,10Y",Lilac,https://image.hm.com/assets/006/53/47/53471b5e49302037087669ce60f32f703f401f48.jpg,https://www2.hm.com//en_gb/productpage.1226425001.html
E0003,United Kingdom - H&M,2024-03-03,ARKET,1218095_group_001_en_gb,44,GBP,£29.00,kids_girls_clothing_jumperssweatshirts_sweatshirts,Embroidered Sweatshirt,"2Y,7Y,5Y,1Y,6Y,8Y,4Y,3Y",Lilac,https://image.hm.com/assets/006/ca/66/ca66fc70dcd56816bc962a80b1bfa9f355dcaf30.jpg,https://www2.hm.com//en_gb/productpage.1218095001.html
E0003,United Kingdom - H&M,2024-03-03,ARKET,1192398_group_002_en_gb,44,GBP,£42.00,kids_boys_clothing_jumperssweatshirts_jumpers,Relaxed Alpaca Blend Jumper,"10Y,6Y,8Y,2Y,7Y,3Y,4Y,5Y,1Y,9Y","Beige/Black,Beige/Coral",https://image.hm.com/assets/006/b3/da/b3da2c2bcd55cfaa27b8059e4aff7e9317676f29.jpg,https://www2.hm.com//en_gb/productpage.1192398002.html
E0003,United Kingdom - H&M,2024-03-03,H&M,1167911_group_002_en_gb,44,GBP,£14.99,kids_girls_shoes_trainers,Lightweight-sole slip-on trainers,"9,13,13.5,1,7,11,8,9.5",Pink,https://image.hm.com/assets/hm/f4/38/f438a1928e77aa212eef5de15c1fbce2f9cb8793.jpg,https://www2.hm.com//en_gb/productpage.1167911002.html
E0003,United Kingdom - H&M,2024-03-03,H&M,1177811_group_008_en_gb,44,GBP,£7.99,kids_boys_clothing_jacketscoats_fleece,Fleece jacket,"3Y,1Y,9Y,10Y,5Y,4Y,6Y,7Y,8Y,2Y","Light beige/Spotted,Pink,Light grey marl,Light grey/Dinosaurs,dc",https://image.hm.com/assets/hm/11/9a/119a7924a3e8c61559c9b89d4dd7a50f06f1b77d.jpg,https://www2.hm.com//en_gb/productpage.1177811008.html
E0003,United Kingdom - H&M,2024-03-03,H&M,0635382_group_033_en_gb,44,GBP,£3.99,kids_boys_clothing_basics,Jersey shorts,"10Y,3Y,4Y,7Y,8Y,6Y,9Y,2Y,1Y,5Y","Turquoise,Bright red",https://image.hm.com/assets/hm/40/d9/40d9f611354261047b0055deaa200453ba17e631.jpg,https://www2.hm.com//en_gb/productpage.0635382033.html
E0003,United Kingdom - H&M,2024-03-03,H&M,1195562_group_002_en_gb,44,GBP,£9.99,kids_oldergirls_clothing_trousersjeans_joggerssweatpants,Joggers,"10Y,11Y,13Y,9Y,8Y,12Y,14Y,14Y+","Light grey marl,Black,Brown,Light blue",https://image.hm.com/assets/hm/ad/a3/ada372628bef86157ba5294c553ec70e6e10a3cd.jpg,https://www2.hm.com//en_gb/productpage.1195562002.html
E0003,United Kingdom - H&M,2024-03-03,H&M,1086445_group_002_en_gb,44,GBP,£5.99,kids_girls_clothing_sockstights_socks,4-pack knee socks,"8.5,12.5,10.5,9,1,2.5,1.5,11.5,13,10,7.5,3.5","White,Dark grey,Navy blue,Black",https://image.hm.com/assets/hm/92/c9/92c99c1d2a0ad8ca6be8b6e37f1ff4d982a6996e.jpg,https://www2.hm.com//en_gb/productpage.1086445002.html
E0003,United Kingdom - H&M,2024-03-03,H&M,1121510_group_016_en_gb,44,GBP,£19.99,kids_girls_costumesfancydresses,Fancy dress costume,"7Y,3Y,6Y,4Y,8Y,5Y","Turquoise/Frozen,Light blue/Frozen,Blue/Snow White,Light purple/Frozen,dc",https://image.hm.com/assets/hm/e4/c8/e4c887f1abf854a03564d7e8f9098bf3056946ee.jpg,https://www2.hm.com//en_gb/productpage.1121510016.html
E0003,United Kingdom - H&M,2024-03-03,H&M,0931137_group_034_en_gb,44,GBP,£6.99,kids_accessories,Water bottle,,"Pink/Cat,Light purple/Unicorn,Light purple/Unicorn",https://image.hm.com/assets/hm/ca/c0/cac0e1b06fb244214709692ab97aec1346f6696c.jpg,https://www2.hm.com//en_gb/productpage.0931137034.html
E0003,United Kingdom - H&M,2024-03-03,H&M,1212185_group_001_en_gb,44,GBP,£15.99,kids_boys_clothing_blazerssuits_suits,Suit trousers,"1Y,5Y,4Y,6Y,8Y,3Y,2Y,10Y,9Y,7Y",Light beige,https://image.hm.com/assets/hm/f4/a8/f4a828338ac4b66f093397cb2944940520b41591.jpg,https://www2.hm.com//en_gb/productpage.1212185001.html
E0003,United Kingdom - H&M,2024-03-03,H&M,1213519_group_003_en_gb,44,GBP,£3.99,kids_girls_accessories_hairaccessories,Bow-detail Alice band,,Bright pink/Barbie,https://image.hm.com/assets/hm/56/8d/568d711a6ef2f4aac5a16b9d9706d8c48757cb74.jpg,https://www2.hm.com//en_gb/productpage.1213519003.html
E0003,United Kingdom - H&M,2024-03-03,H&M,1192954_group_020_en_gb,44,GBP,£17.99,kids_olderboys_clothing_jumperssweatshirts_hoodies,Motif-detail hoodie,"11Y,8Y,10Y,12Y,9Y","Washed black/Nirvana,Beige/The Simpsons,Black/PlayStation,Black/Ghostbusters,dc,dc,dc,dc,dc,dc",https://image.hm.com/assets/hm/58/19/5819359493b26e2517d6f937f0fdc2a4a7e1a48c.jpg,https://www2.hm.com//en_gb/productpage.1192954020.html
E0003,United Kingdom - H&M,2024-03-03,H&M,0669999_group_018_en_gb,44,GBP,£8.99,kids_oldergirls_clothing_underwear_briefs,5-pack cotton briefs,"10Y,14Y,14Y+,9Y,8Y,12Y,11Y,13Y","White/Light grey marl,Black,Lilac/Apricot",https://image.hm.com/assets/hm/47/d4/47d465dac4bad96ad7b0832b7e0c5a7bfde59a6e.jpg,https://www2.hm.com//en_gb/productpage.0669999018.html
E0003,United Kingdom - H&M,2024-03-03,H&M,0688916_group_115_en_gb,44,GBP,£8.99,kids_girls_clothing_underwear_boxer,5-pack boxer briefs,"4Y,8Y,6Y,3Y,7Y,1Y,10Y,2Y,5Y,9Y","Light blue/Hearts,Pink/Spotted,Light pink/Unicorns,Powder pink/Dark grey,dc,dc,dc",https://image.hm.com/assets/hm/94/63/9463277df5880197333cee7a62f76f9fa7a65ef0.jpg,https://www2.hm.com//en_gb/productpage.0688916115.html
E0003,United Kingdom - H&M,2024-03-03,H&M,1078507_group_034_en_gb,44,GBP,£7.99,kids_boys_clothing_jumperssweatshirts_sweatshirts,Sweatshirt,"2Y,3Y,8Y,7Y,6Y,5Y,9Y,4Y,10Y,1Y","Brown/Dinosaurs,Black/Pumpkins,Light beige/Patterned,Black/Los Angeles,dc,dc,dc",https://image.hm.com/assets/hm/24/9e/249ed9ab627ae11670d5a9494defbd4736d916d1.jpg,https://www2.hm.com//en_gb/productpage.1078507034.html
